Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be (D. Guha-Sapir),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Thu, 15 Oct 2020 02:11:23 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,1932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
2015-0384-GRC,2015,0384,Natural,Hydrological,Flood,,,,Affected,Greece,GRC,Southern Europe,Europe,Evrou district (Anatoliki Makedonia Kai Thraki province),Heavy rain,,,,,,,151105,Km2,41.4571,26.6,,,2015,2,1,2015,2,9,3,,500,,500,,,,"92,7088219861"
2015-0465-HRV,2015,0465,Natural,Hydrological,Flood,Flash flood,,,Affected,Croatia,HRV,Southern Europe,Europe,"Karlovac, Sisak-moslavina provinces",,,,,,,,,Km2,,,,"Korona, Kupa, Vojlovica rivers",2015,10,14,2015,10,16,,,1200,,1200,,,,"92,7088219861"
2015-0532-ITA,2015,0532,Natural,Hydrological,Flood,Flash flood,,,Waiting,Italy,ITA,Southern Europe,Europe,"Reggio Calabria, Catanzaro districts (Calabria province); Messina, Catania districts (Sicilia province)",,,,,,,,,Km2,,,,,2015,11,1,2015,11,13,2,,,,,,,,"92,7088219861"
2015-0598-ITA,2015,0598,Natural,Hydrological,Flood,Flash flood,,,Affected,Italy,ITA,Southern Europe,Europe,"Corigiano Calabro, Rossano Calabro (Cosenza province, Calabria)",Heavy rains,,,,,Yes,,,Km2,,,,,2015,8,11,2015,8,12,,,500,,500,,,111000,"92,7088219861"
2015-0023-MKD,2015,0023,Natural,Hydrological,Flood,Riverine flood,,,Affected,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,"Konce, Radovis districts (Radovis province), Cesinovo, Oblesevo districts (Kocani province); Stip, Karbinci districts (Stip province), Mogila, Novaci, Bitola districts (Bitola province), Kumanovo district (Kumanovo province), Strumica, Bosilevo districts (Strumica province), Prilep, Krivogashtani districts (Prilep province); Kicevo district (Kicevo province), Sveti Nikole district (Sveti Nikole province), Gazi Baba district (Skopje province), Gostivar district (Gostivar province), Ohrid district (Ohrid province), Struga district (Struga province), Resen district (Resen province)",Heavy rains,,,,,,,,Km2,,,,,2015,1,31,2015,2,3,,,100000,,100000,,,,"92,7088219861"
2016-0282-MKD,2016,0282,Natural,Hydrological,Flood,Flash flood,,,Kill,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,"Chento, Indzikovo, Singelich, Stajkovci, Smilkovci, Creshevo, Viniche, Strachinci, Stajkovci, Aracinovo villages and communities (Skopje province), Shipkovica, Brodec, Veshala, Poroj villages (Tetovo province)",,"Slide (land, mud, snow, rock)",Storm,,,,,,Km2,,,,,2016,8,6,2016,8,7,22,60,33522,,33582,,,50000,"93,8784364843"
2016-0211-NLD,2016,0211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,SigDam,Netherlands (the),NLD,Western Europe,Europe,Utrecht province and South,,Hail,Flood,,,,,,Kph,,,,,2016,6,23,2016,6,24,,,,,,,527000,844000,"93,8784364843"
2016-0461-HUN,2016,0461,Natural,Hydrological,Flood,,,,Affected,Hungary,HUN,Eastern Europe,Europe,"Rozsály, Garbolc, Nagyhódos, Méhtelek, Zajta Uszka (Szabolcs-Szatmár-Bereg province)",,Hail,,,,,,,Km2,,,,,2016,6,21,2016,6,21,,,2282,,2282,,,,"93,8784364843"
2016-0179-FRA,2016,0179,Natural,Hydrological,Flood,,,,Kill,France,FRA,Western Europe,Europe,"Yvelines, Paris districts (Ile-de-France province), Marne district (Champagne-Ardenne), Manche, Calvados districts (Basse-Normandie province), Orne, Eure, Seine-Maritime (Haute-Normandie province)",Heavy rains,Lightening,,,,,,,Km2,,,,"Seine, Loing, Yonne",2016,5,31,2016,6,5,5,24,,,24,,1300000,2400000,"93,8784364843"
2016-0179-DEU,2016,0179,Natural,Hydrological,Flood,,,,Kill,Germany,DEU,Western Europe,Europe,"Simbach am Inn, Triften, Tann, Regen cities (Niederbayern district, Bayern province)",Heavy rains,,,,,,,91555,Km2,48.407,10.22,,,2016,5,31,2016,6,7,7,,,,,,830000,2000000,"93,8784364843"
2016-0496-ESP,2016,0496,Natural,Hydrological,Flood,Flash flood,,,Affected,Spain,ESP,Southern Europe,Europe,"Los Alcázare, Murcia, San Javier cities (Murcia district, Aragon province), Valencia, Castello district (Comunitat Valenciana province), Balears Isl. district (Illes Balears province); Granada, Almeria, Alicante,Terual,",Heavy rains,,,,,,,,Km2,,,,,2016,12,17,2016,12,19,5,,150,,150,,,50000,"93,8784364843"
2016-0334-GRC,2016,0334,Natural,Hydrological,Flood,,,,Affected,Greece,GRC,Southern Europe,Europe,"Kalamata, Thessaloniki cities (Peloponnesse)",Torrential rains,,,,,,,20422,Km2,37.418,22.292,,,2016,9,5,2016,9,8,4,,200,,200,,,56000,"93,8784364843"
2016-0313-ITA,2016,0313,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Italy,ITA,Southern Europe,Europe,"Amatrice, Accumoli, Pescara del Tronto, Arquataa, Posta (Rieti and Ascoli Piceno provinces)",,,,,,Yes,,6,Richter,42.723,13.187,03:36,,2016,8,24,2016,8,24,296,400,4454,,4854,,75000,5000000,"93,8784364843"
2016-0357-ITA,2016,0357,Natural,Geophysical,Earthquake,Ground movement,,,Affected,Italy,ITA,Southern Europe,Europe,"Visso, Ussita (Macerata district, Marche province)",,,,,,,,6,Richter,42.934,13.043,,,2016,10,26,2016,10,26,1,24,3003,,3027,,,200000,"93,8784364843"
2016-0358-ITA,2016,0358,Natural,Geophysical,Earthquake,Ground movement,,,Affected,Italy,ITA,Southern Europe,Europe,"Norcia (Perugia district, Umbria province)",,,,,,,,7,Richter,42.855,13.088,07:40,,2016,10,30,2016,10,30,,20,22272,,22292,,,200000,"93,8784364843"
2016-0453-ITA,2016,0453,Natural,Hydrological,Flood,Riverine flood,,,Affected,Italy,ITA,Southern Europe,Europe,"Piémont, Liguria provinces",Heavy rains,,,,,,,,Km2,,,,"Po, Tanaro, Bormida, Pellice and Dora Riparia rivers",2016,11,23,2016,11,25,2,,400,,400,,,100000,"93,8784364843"
2016-0335-MKD,2016,0335,Natural,Geophysical,Earthquake,Ground movement,,,Affected,Macedonia (the former Yugoslav Republic of),MKD,Southern Europe,Europe,Skopje province,,,,,,,,5,Richter,42.009,21.49,15:10,,2016,9,11,2016,9,11,,100,,,100,,,10000,"93,8784364843"
1905-0008-ALB,1905,0008,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,Shkoder,,,,,,,,7,Richter,42.1,19600,06:01,,1905,6,1,1905,6,1,120,,,,,,,23800,"3,5223001018"
1920-0018-ALB,1920,0018,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,"Tepelen, Dragoti, Peshtani, Maricaj",,,,,,,,6,Richter,40.2,20,09:51,,1920,11,26,1920,11,26,200,,,,,,,,"7,8534246715"
1930-0034-ALB,1930,0034,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,"Vlore, Himare, Kuc",,,,,,,,6,Richter,40.5,19.5,15:00,,1930,11,21,1930,11,21,35,108,2940,,3048,,,,"6,5488690783"
1930-0035-ALB,1930,0035,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,"Vlore, Tepelene",,,,,,,,5,Richter,40.3,19.6,,,1930,12,2,1930,12,2,25,,,,,,,,"6,5488690783"
1931-0018-ALB,1931,0018,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,Korce,,,,,,,,6,Richter,40.6,20.8,06:55,,1931,1,28,1931,1,28,90,,,,,,,,"5,9618190613"
1942-0042-ALB,1942,0042,Natural,Geophysical,Earthquake,Ground movement,,,Kill,Albania,ALB,Southern Europe,Europe,"Peshkopia, Magellare",,,,,,,,6,Richter,41.7,20.4,08:14,,1942,8,27,1942,8,27,43,110,,,110,,,,"6,405367963"
2014-0359-SVN,2014,0359,Natural,Hydrological,Flood,Riverine flood,,,Affected,Slovenia,SVN,Southern Europe,Europe,"Vransko municipality (Zalec district, Savinjska province)",Torrential rains,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,"Krka, Sava",2014,9,13,2014,9,13,3,,2550,,2550,,,,"92,5989805738"
2014-0329-SRB,2014,0329,Natural,Hydrological,Flood,Flash flood,,,Affected,Serbia,SRB,Southern Europe,Europe,"Klavodo, Majdanpek, Negotin, Tekija municipalities (Borski province)",Massive rainfalls,"Slide (land, mud, snow, rock)",,,,Yes,,,Km2,,,,Danube,2014,9,15,2014,9,16,4,,7000,,7000,,,,"92,5989805738"
2014-0280-ROU,2014,0280,Natural,Hydrological,Flood,Riverine flood,,,Affected,Romania,ROU,Eastern Europe,Europe,"Vilcea, Caras-severin, Dolj, Gorj, Mehedinti, Olt province",Heavy rains,,,,,,,,Km2,,,,,2014,7,31,2014,7,31,4,,,,,,,,"92,5989805738"
2014-0193-RUS,2014,0193,Natural,Hydrological,Flood,Riverine flood,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Altayskiy Kray, Altay Rep., Tyva Rep., Khakasiya Rep., Adygeya Rep. provinces",Torrential rains,,,,,,,1829701,Km2,,,,,2014,5,29,2014,6,10,6,2000,22545,,24545,,,8000,"92,5989805738"
2014-0306-SRB,2014,0306,Natural,Hydrological,Flood,Riverine flood,,,Affected,Serbia,SRB,Southern Europe,Europe,Banja Koviljaca city (Macvanski province),Torrential rains,,,,,,,,Km2,,,,,2014,8,6,2014,8,6,1,,,,,,,,"92,5989805738"
2015-0263-POL,2015,0263,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,Poland,POL,Eastern Europe,Europe,"Cracovie, Wroclau, Baltic coast (Zachodnie Pomorskie, Pomorskie, Warminsko Mazurskie)",,,,,,,,100,Kph,,,,,2015,7,19,2015,7,19,1,17,1200,,1217,,,,"92,7088219861"
2015-0577-POL,2015,0577,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Pomorskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,,,,,,°C,,,,,2015,1,,2015,1,,77,,,,,,,,"92,7088219861"
2015-0532-PRT,2015,0532,Natural,Hydrological,Flood,Flash flood,,,Waiting,Portugal,PRT,Southern Europe,Europe,Faro province,,,,,,,,,Km2,,,,,2015,11,1,2015,11,3,1,,,,,,,,"92,7088219861"
2015-0203-ROU,2015,0203,Natural,Hydrological,Flood,,,,Affected,Romania,ROU,Eastern Europe,Europe,"Salaj, Maramures, Satu Mare provinces",Heavy rains,,,,,,,197785,Km2,46.8147,22.86,,,2015,5,27,2015,6,2,1,,1500,,1500,,,,"92,7088219861"
2015-0235-RUS,2015,0235,Natural,Hydrological,Flood,Riverine flood,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,Sotchi city (Krasnodarskiy Kray province),,,,,,Yes,,,Km2,,,,Kherota river,2015,6,25,2015,6,25,1,,1500,,1500,,,,"92,7088219861"
2015-0137-RUS,2015,0137,Natural,Climatological,Wildfire,"Land fire (Brush, Bush, Pasture)",,,Kill,Russian Federation (the),RUS,Eastern Europe,Europe,"Khakasiya Rep., Chitinskaya Oblast, Aginskiy Buryatskiy A. Okrug provinces","extremely dry weather, high air temperatures and heavy wind",,,,,,,,Km2,,,,,2015,4,12,2015,4,15,30,977,5000,,5977,,,136820,"92,7088219861"
2016-0227-RUS,2016,0227,Natural,Hydrological,Flood,,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Dagestan Rep., Chechnya Rep., Severnaya Osetiya-alaniya Rep. provinces",Torrential rains,"Slide (land, mud, snow, rock)",Storm,,,,,,Km2,,,,,2016,6,4,2016,6,10,,,8196,,8196,,,10000,"93,8784364843"
2016-0427-UKR,2016,0427,Natural,Hydrological,Flood,,,,Affected,Ukraine,UKR,Eastern Europe,Europe,Odessa province,Heavy rains,Storm,,,,,,19889,Km2,47.256,31.348,,,2016,10,12,2016,10,16,3,,200,,200,,,,"93,8784364843"
2016-0179-POL,2016,0179,Natural,Hydrological,Flood,,,,Kill,Poland,POL,Eastern Europe,Europe,"Nowy Targ district (Mount Sokolica region, Malopolske province), Sucha Beskidzka district (Mount Babia Gora region, Malopolske province), Szcyrk city (Czechowice-Dziedzice district, Slaskie province)",,Lightening,,,,,,,Km2,,,,,2016,5,28,2016,5,28,2,3,,,3,,,,"93,8784364843"
2016-0295-RUS,2016,0295,Natural,Hydrological,Flood,,,,SigDis,Russian Federation (the),RUS,Eastern Europe,Europe,"Moscou city (Moskva province and Moskovskaya Oblast province), Koursk city (Kurskaya Oblast province), Orel city (Orlovskaya Oblast province), Belgorod city (Belgorodskaya Oblast province)",Heavy rains,Lightening,,,,,,,Km2,,,,,2016,8,15,2016,8,15,,,300,,300,,,,"93,8784364843"
2016-0001-POL,2016,0001,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Poland,POL,Eastern Europe,Europe,"Dolnoslaskie, Kujawsko-Pomorskie, Lodzkie, Lubeiskie, Lubuskie, Malopolske, Mazowieckie, Opolskie, Podkarpackie, Podlaskie, Slaskie, Swietokrzyskie, Warminsko-Mazurskie, Wielkopolskie, Zachodnio-Pomorskie provinces",,,,,,,,-20,°C,,,,,2016,1,2,2016,1,4,21,,,,,,,,"93,8784364843"
2016-0285-PRT,2016,0285,Natural,Climatological,Wildfire,Forest fire,,,Waiting,Portugal,PRT,Southern Europe,Europe,"Silves district (Faro province), Funchal (Ilha Da Madeira (madeira) province, Madere Isl.)",,,,,,,,,Km2,,,,,2016,8,8,2016,8,13,3,,699,462,1161,,,157000,"93,8784364843"
2016-0426-ROU,2016,0426,Natural,Hydrological,Flood,Riverine flood,,,Affected,Romania,ROU,Eastern Europe,Europe,"Slobozia-Conachi, Cuza Voda, Pechea (Galati province), Bucuresti, Bacau, Botosani provinces",Heavy rains,,,,,,,57183,Km2,45.151,27.562,,"Geru, Suhu",2016,10,9,2016,10,16,1,,300,,300,,,,"93,8784364843"
2016-0179-ROU,2016,0179,Natural,Hydrological,Flood,,,,Kill,Romania,ROU,Eastern Europe,Europe,"Livezi village (Bacau province), Ruginesti village (Vrancea province)",Heavy rains,,,,,,,,Km2,,,,,2016,6,2,2016,6,2,2,,,,,,,,"93,8784364843"
2016-0128-RUS,2016,0128,Natural,Hydrological,Flood,,,,Affected,Russian Federation (the),RUS,Eastern Europe,Europe,"Vologodskaya Oblast, Tyumenskaya Oblast, Sverdlovskaya Oblast provinces","Snwomelt, Ice jams and rising temperatures",,,,,,,1834048,Km2,61.967,59.803,,,2016,4,16,2016,4,22,,,3200,,3200,,,2000,"93,8784364843"
2016-0001-UKR,2016,0001,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Ukraine,UKR,Eastern Europe,Europe,"Cherkas'ka, Chernihivs'ka, Chernivets'ka, Dnipropetrovs'ka, Donets'ka, Ivano-frankivs'ka, Kharkivs'ka, Khersons'ka, Khmel'nyts'ka, Kirovohrads'ka, Krym, Kyyivs'ka, L'vivs'ka, Luhans'ka, Mykolayivs'ka, Odes'ka, Poltavs'ka, Rivnens'ka, Sums'ka, Ternopil's'ka, Vinnyts'ka, Volyns'ka, Zakarpats'ka, Zaporiz'ka, Zhytomyrs'ka",,,,,,,,,°C,,,,,2016,1,1,2016,1,12,37,,,,,,,,"93,8784364843"
2016-0076-SRB,2016,0076,Natural,Hydrological,Flood,Flash flood,,,Affected,Serbia,SRB,Southern Europe,Europe,"Pozega town (Administrative unit not available district, Zlatiborski province), Moravicki province",Torrential rains,,,,,Yes,,,Km2,,,,"Bjelica, Zapadna Morava",2016,3,6,2016,3,7,,,7000,,7000,,,100000,"93,8784364843"
2016-0446-SRB,2016,0446,Natural,Hydrological,Flood,Flash flood,,,Affected,Serbia,SRB,Southern Europe,Europe,"Gjakova city (Pecki province), Rahovec, Malisheva cities (Prizremski province), Podujeva, Vushtrri cities (Kosovski province)",Heavy rains,,,,,,,,Km2,,,,,2016,11,7,2016,11,7,,,1655,,1655,,,,"93,8784364843"
2017-0328-AUT,2017,0328,Natural,Meteorological,Storm,Convective storm,Severe storm,,Waiting,Austria,AUT,Western Europe,Europe,"Tirol, Karnten, Liezen (Sölk, Öblarn, Donnersbachwald), Murtal-Judenburg (Oberzeiring, Kobenz), Murau (Oberwölz) (Steiermark), Grossartal-Sankt Johann imm Pongau (Salzburg), Mayhofem-Schwaz (Zillertal), Steinach am Brenner-Innsbruck-land, Floitental (Schwaz), Oberösterreich (Waldzell-Ried im Innkreis), Niederösterreich, Bruck-Mürzzuschlag-Bruck an der mur, Deutschlandsberg, Wiez, Leoben",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2017,8,5,2017,8,9,3,,210,,210,,12000,1200,"95,8781657745"
2017-0504-ALB,2017,0504,Natural,Hydrological,Flood,Flash flood,,,Affected,Albania,ALB,Southern Europe,Europe,"Fushë- Krujë, Ura e Gjoles (Fushë- Krujë), Murqine (Bubq), Vore, Kamez, Laprake (Tirane), Darzeze (Pishaj), Jaru, Bishtan (Novosele), Ferras (Frakull), Kashisht (Cakran), Martin, Novosele, Bishan, Mifol (Novosele), Fitore (Miras), Ure Vajgurore, Korce, Gjirokaster, Kashar, Marikaj (Vore), Laknas (Kamez), Bardhaj (Rrethinat), Roskovec, Dropoll",Heavy rains,"Slide (land, mud, snow, rock)",,,Yes,,,10463,Km2,449.847,152.152,,"Vjosa, Devoll, Osum, Zeza, Seman rivers",2017,11,30,2017,12,4,1,2,21000,,21002,,,8900,"95,8781657745"
2017-0360-DEU,2017,0360,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,Germany,DEU,Western Europe,Europe,"Passau district, Freyung-Grafenau (Niederbayern), Altötting (Oberbayern)",Low pressure 'Kolle',Hail,,,,,,,Kph,,,,,2017,8,18,2017,8,19,3,24,,,24,,,159000,"95,8781657745"
2017-0010-ALB,2017,0010,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,Kill,Albania,ALB,Southern Europe,Europe,"Peshkopi, Bulqiza, Kukes, Puka, Skhodra, Mirdita and Pogradec",,Snow/ice,,,,,,,°C,,,,,2017,1,20,2017,1,20,6,,,,,,,,"95,8781657745"
2017-0010-BLR,2017,0010,Natural,Meteorological,Extreme temperature,Severe winter conditions,,,Kill,Belarus,BLR,Eastern Europe,Europe,"Vitebsk, Minsk, Gomel, Grodno, Brest, Mogilev provinces",,Snow/ice,,,,,,-31,°C,,,,,2017,1,5,2017,1,20,43,539,50000,,50539,,,,"95,8781657745"
2017-0360-AUT,2017,0360,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,Austria,AUT,Western Europe,Europe,"Sankt Johann am Walde (Braunau am Inn), Salzburg, Bad Ischl (Gmunden)",,,,,,,,126,Kph,,,,,2017,8,19,2017,8,19,2,120,,,120,,,,"95,8781657745"
2017-0350-CHE,2017,0350,Natural,Geophysical,Mass movement (dry),Rockfall,,,Affected,Switzerland,CHE,Western Europe,Europe,"Bregaglia Valley, Bondo in Graubünden canton",,,,,,,,,,,,,,2017,8,23,2017,8,23,8,,200,,200,,,,"95,8781657745"
2017-0341-CZE,2017,0341,Natural,Meteorological,Storm,Convective storm,Derecho,,Affected,Czech Republic (the),CZE,Eastern Europe,Europe,"Northern, Southern and Central Moravia, eastern Bohemia (Kromeriz, Bohuslavice)",,,,,,,,,Kph,,,,,2017,8,10,2017,8,11,,,,,,,,2900,"95,8781657745"
2017-0565-DEU,2017,0565,Natural,Meteorological,Storm,Convective storm,Hail,,SigDam,Germany,DEU,Western Europe,Europe,"Harburg District in Niedersachsen, Sachsen-Anhalt, Brandenburg, Sachsen",,,,,,,,,Kph,,,,,2017,6,22,2017,6,23,2,,,,,,570000,740000,"95,8781657745"
2017-0310-DEU,2017,0310,Natural,Hydrological,Flood,Riverine flood,,,Affected,Germany,DEU,Western Europe,Europe,"Hildesheim in Niedersachsen, districts surrounding the mountain range of Harz, Goslar district, Rhüden, Goslar, Bad Harzburg, Wernigerode in Harz district, Sachsen-Anhalt, Thuringia",Low pressure Alfred,,,,,,,,Km2,,,,Gose and Abzucht rivers,2017,7,24,2017,7,27,,,600,,600,,,,"95,8781657745"
2018-0082-ALB,2018,0082,Natural,Hydrological,Flood,,,,Waiting,Albania,ALB,Southern Europe,Europe,"Obot, Shtiq, Mushan, Fushe-Kruje (Shkodra region)","Heavy rains, elting snow","Slide (land, mud, snow, rock)",Broken Dam/Burst bank,,,,,10317,Km2,40.866,19.941,,"Drin, Bojana river",2018,3,5,2018,3,9,,,800,,800,,,,"98,2199906179"
2018-0002-ESP,2018,0002,Natural,Meteorological,Storm,Convective storm,Severe storm,Eleanor,Waiting,Spain,ESP,Southern Europe,Europe,"Pays Basque, Deba, Mutriku",,Surge,,,,,,160,Kph,,,,,2018,1,3,2018,1,4,2,,,,,,,,"98,2199906179"
2018-0002-CHE,2018,0002,Natural,Meteorological,Storm,Convective storm,Severe storm,Eleanor,Waiting,Switzerland,CHE,Western Europe,Europe,"Fribourg (west), Bern (Lenk), Luzern, Zurich, Zug, Nidwalden, Schwyz, Pizol (Sankt Gallen)",,Transport accident,,,,,,163,Kph,,,,,2018,1,3,2018,1,4,,16,,,16,,16300,,"98,2199906179"
2018-0025-DEU,2018,0025,Natural,Meteorological,Storm,Extra-tropical storm,,'Friederike' (David),Kill,Germany,DEU,Western Europe,Europe,"Nordrhein-Westfalen (Emmerich-Elten, Ratingen-Dusseldorf ), Saxe-Anhalt, Thuringen, Brandenburg (Cottbus), Mecklemburg-Vorpommem,",,Transport accident,,,,,,130,Kph,,,,,2018,1,17,2018,1,18,5,12,,,12,,,588475,"98,2199906179"
2018-0025-BEL,2018,0025,Natural,Meteorological,Storm,Extra-tropical storm,,'Friederike' (David),Kill,Belgium,BEL,Western Europe,Europe,Grez-Doiceau,,,,,,,,130,Kph,,,,,2018,1,17,2018,1,18,1,,,,,,,,"98,2199906179"
2018-0235-BEL,2018,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Waiting,Belgium,BEL,Western Europe,Europe,,,,,,,,,,°C,,,,,2018,7,,2018,7,,,,,,,,,,"98,2199906179"
2018-0220-BGR,2018,0220,Natural,Hydrological,Flood,,,,Affected,Bulgaria,BGR,Eastern Europe,Europe,"Plovdiv, Pazardjik, Sofia, Smolyan, Bourgas provinces",Torrential rain,,,,,,,78520,Km2,42.698,23.9,,,2018,6,28,2018,7,2,,,600,,600,,,,"98,2199906179"
2018-0097-BLR,2018,0097,Natural,Hydrological,Flood,,,,Affected,Belarus,BLR,Eastern Europe,Europe,Chernichi (Gomel region); Brest; Grodno; Minsk; Mogilev; Vitebsk regions,,,,,,,,,Km2,,,,"Western Dvina, Neman and Pripyat rivers",2018,3,19,2018,4,19,,,50000,,50000,,,,"98,2199906179"
2018-0061-CZE,2018,0061,Natural,Meteorological,Extreme temperature,Cold wave,,,Kill,Czech Republic (the),CZE,Eastern Europe,Europe,,,,,,,,,,°C,,,,,2018,2,23,2018,2,28,3,,,,,,,,"98,2199906179"
2018-0235-DEU,2018,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Waiting,Germany,DEU,Western Europe,Europe,,,,,,,,,38,°C,,,,,2018,7,,2018,7,,,,,,,,,,"98,2199906179"
2018-0235-ESP,2018,0235,Natural,Meteorological,Extreme temperature,Heat wave,,,Waiting,Spain,ESP,Southern Europe,Europe,,,,,,,,,47,°C,,,,,2018,8,,2018,8,,9,,,,,,,,"98,2199906179"
2019-0287-BIH,2019,0287,Natural,Hydrological,Flood,,,,Affected,Bosnia and Herzegovina,BIH,Southern Europe,Europe,Tuzla,Heavy rains,"Slide (land, mud, snow, rock)",,,,Yes,,27245,Km2,44.089,19.298,,,2019,6,1,2019,6,25,,,159,,159,,,,100
2019-0015-ESP,2019,0015,Natural,Hydrological,Flood,Riverine flood,,,SigDam,Spain,ESP,Southern Europe,Europe,Asturies,Heavy rains,"Slide (land, mud, snow, rock)",,,,,,6802,Km2,43.284,-6.225,,Tineo,2019,1,22,2019,1,25,4,,,,,,29000,58000,100
